datetime,air_humidity
2021-02-26 17:43:21.136219,40.8602150537634
2021-02-26 17:43:23.135088,40.9579667644184
2021-02-26 17:43:25.140814,40.9579667644184
2021-02-26 17:44:02.343442,40.8602150537634
2021-02-26 17:44:12.34935,40.9579667644184
2021-02-26 17:44:22.356842,40.8602150537634
2021-02-26 17:44:32.36609,40.9579667644184
2021-02-26 17:44:42.371971,40.9579667644184
2021-02-26 17:44:52.378512,40.9579667644184
2021-02-26 17:45:02.384678,40.9579667644184
2021-02-26 17:45:12.390562,40.9579667644184
2021-02-26 17:45:22.396617,40.9579667644184
2021-02-26 17:45:32.402811,40.9579667644184
2021-02-26 17:45:42.408659,40.9579667644184
2021-02-26 17:45:52.414046,40.9579667644184
2021-02-26 17:46:02.421152,40.9579667644184
2021-02-26 17:46:12.426619,40.9579667644184
2021-02-26 17:46:22.437374,40.9579667644184
2021-02-26 17:46:32.443033,40.9579667644184
2021-02-26 17:46:42.449009,40.9579667644184
2021-02-26 17:46:52.454452,40.9579667644184
2021-02-26 17:47:02.460641,40.9579667644184
2021-02-26 17:47:12.466754,40.9579667644184
2021-02-26 17:47:22.472469,40.9579667644184
2021-02-26 17:47:32.47875,40.9579667644184
2021-02-26 17:47:42.485581,40.8602150537634
2021-02-26 17:47:52.490732,40.9579667644184
2021-02-26 17:48:02.497327,40.9579667644184
2021-02-26 17:48:12.507156,40.9579667644184
2021-02-26 17:48:22.508994,40.9579667644184
2021-02-26 17:48:32.518409,40.9579667644184
2021-02-26 17:48:42.521705,40.9579667644184
2021-02-26 17:48:52.531268,40.9579667644184
2021-02-26 17:49:02.537209,40.9579667644184
2021-02-26 17:49:12.543601,40.9579667644184
2021-02-26 17:49:22.548042,40.9579667644184
2021-02-26 17:49:32.555253,40.9579667644184
2021-02-26 17:49:42.560989,40.9579667644184
2021-02-26 17:49:52.567096,40.8602150537634
2021-02-26 17:50:02.572715,40.9579667644184
2021-02-26 17:50:12.579157,40.9579667644184
2021-02-26 17:50:22.584863,40.9579667644184
2021-02-26 17:50:32.590772,40.9579667644184
2021-02-26 17:50:42.601958,40.9579667644184
2021-02-26 17:50:52.608533,40.9579667644184
2021-02-26 17:51:02.61387,40.9579667644184
2021-02-26 17:51:12.61924,40.8602150537634
2021-02-26 17:51:22.625383,40.9579667644184
2021-02-26 17:51:32.631885,40.9579667644184
2021-02-26 17:51:42.637683,40.9579667644184
2021-02-26 17:51:52.643567,40.9579667644184
2021-02-26 17:52:02.648734,40.9579667644184
2021-02-26 17:52:12.655294,40.8602150537634
2021-02-26 17:52:22.661238,40.9579667644184
2021-02-26 17:52:32.668033,40.9579667644184
2021-02-26 17:52:42.677197,40.9579667644184
2021-02-26 17:57:02.840423,40.9579667644184
2021-02-26 17:57:12.844577,40.9579667644184
2021-02-26 17:57:22.854704,40.9579667644184
2021-02-26 17:57:32.860015,40.9579667644184
2021-02-26 17:57:42.866798,40.9579667644184
2021-02-26 17:57:52.872876,40.8602150537634
2021-02-26 17:58:02.879266,40.8602150537634
2021-02-26 17:58:12.883974,40.9579667644184
2021-02-26 17:58:22.891149,40.9579667644184
2021-02-26 17:58:32.897374,40.9579667644184
2021-02-26 17:58:42.904468,40.9579667644184
2021-02-26 17:58:52.908976,40.8602150537634
2021-02-26 17:59:02.915685,42.2287390029325
2021-02-26 17:59:12.920718,42.2287390029325
2021-02-26 17:59:22.927133,42.2287390029325
2021-02-26 17:59:32.933689,40.7624633431085
2021-02-26 17:59:42.942414,40.7624633431085
2021-02-26 17:59:52.951088,40.7624633431085
2021-02-26 18:00:02.955839,40.8602150537634
2021-02-26 18:00:12.961055,40.7624633431085
2021-02-26 18:00:22.966919,40.7624633431085
2021-02-26 18:00:32.973307,40.7624633431085
2021-02-26 18:00:42.979262,40.7624633431085
2021-02-26 18:00:52.985344,40.7624633431085
2021-02-26 18:01:02.991528,40.7624633431085
2021-02-26 18:01:12.996754,40.7624633431085
2021-02-26 18:01:23.003614,40.7624633431085
2021-02-26 18:01:33.010239,40.7624633431085
2021-02-26 18:01:43.01512,40.7624633431085
2021-02-26 18:01:53.021241,40.7624633431085
2021-02-26 18:02:03.031328,40.7624633431085
2021-02-26 18:02:13.037568,40.7624633431085
2021-02-26 18:02:23.043469,40.7624633431085
2021-02-26 18:02:33.049198,40.7624633431085
2021-02-26 18:02:43.055716,40.7624633431085
2021-02-26 18:02:53.06268,40.7624633431085
2021-02-26 18:03:03.067943,40.7624633431085
2021-02-26 18:03:13.074316,40.7624633431085
2021-02-26 18:03:23.080253,40.7624633431085
2021-02-26 18:03:33.08542,40.7624633431085
2021-02-26 18:03:43.092069,40.7624633431085
2021-02-26 18:03:53.09799,40.7624633431085
2021-02-26 18:04:03.107556,40.7624633431085
2021-02-26 18:04:13.109228,40.7624633431085
2021-02-26 18:04:23.120052,40.7624633431085
2021-02-26 18:04:33.126056,40.7624633431085
2021-02-26 18:04:43.13202,40.7624633431085
2021-02-26 18:04:53.139141,40.7624633431085
2021-02-26 18:05:03.14404,40.7624633431085
2021-02-26 18:05:13.150029,40.7624633431085
2021-02-26 18:05:23.156409,40.7624633431085
2021-02-26 18:05:33.162553,40.7624633431085
2021-02-26 18:05:43.16765,40.7624633431085
2021-02-26 18:05:53.174504,40.7624633431085
2021-02-26 18:06:03.180489,40.7624633431085
2021-02-26 18:06:13.18605,40.7624633431085
2021-02-26 18:06:23.194984,40.7624633431085
2021-02-26 18:06:33.202043,40.7624633431085
2021-02-26 18:06:43.208119,40.7624633431085
2021-02-26 18:06:53.213904,40.7624633431085
2021-02-26 18:07:03.220849,40.7624633431085
2021-02-26 18:07:13.226468,40.7624633431085
2021-02-26 18:07:23.232546,40.7624633431085
2021-02-26 18:07:33.238571,40.7624633431085
2021-02-26 18:07:43.244173,40.7624633431085
2021-02-26 18:07:53.250764,40.7624633431085
2021-02-26 18:08:03.257808,40.7624633431085
2021-02-26 18:08:13.262353,40.7624633431085
2021-02-26 18:08:23.267351,40.7624633431085
2021-02-26 18:08:33.278427,40.7624633431085
2021-02-26 18:08:43.280683,40.8602150537634
2021-02-26 18:08:53.290917,40.7624633431085
2021-02-26 18:09:03.296369,40.7624633431085
2021-02-26 18:09:13.303143,40.7624633431085
2021-02-26 18:09:23.308113,40.7624633431085
2021-02-26 18:09:33.315236,40.7624633431085
2021-02-26 18:09:43.320493,40.7624633431085
2021-02-26 18:09:53.326758,40.7624633431085
2021-02-26 18:10:03.332403,40.7624633431085
2021-02-26 18:10:13.338829,40.7624633431085
2021-02-26 18:10:23.344762,40.7624633431085
2021-02-26 18:10:33.351233,40.7624633431085
2021-02-26 18:10:43.360943,40.7624633431085
2021-02-26 18:10:53.363504,40.7624633431085
2021-02-26 18:11:03.373131,40.7624633431085
2021-02-26 18:11:13.378724,40.7624633431085
2021-02-26 18:11:23.385151,40.7624633431085
2021-02-26 18:11:33.391504,40.7624633431085
2021-02-26 18:11:43.396615,40.7624633431085
2021-02-26 18:11:53.40352,40.7624633431085
2021-02-26 18:12:03.408942,40.7624633431085
2021-02-26 18:12:13.415383,40.7624633431085
2021-02-26 18:12:23.420864,40.7624633431085
2021-02-26 18:12:33.427511,40.7624633431085
2021-02-26 18:12:43.435052,40.7624633431085
2021-02-26 18:12:53.43909,40.7624633431085
2021-02-26 18:13:03.449678,40.7624633431085
2021-02-26 18:13:13.455392,40.7624633431085
2021-02-26 18:13:23.461709,40.7624633431085
2021-02-26 18:13:33.468081,40.7624633431085
2021-02-26 18:13:43.473821,40.7624633431085
2021-02-26 18:13:53.479548,40.7624633431085
2021-02-26 19:33:14.240185,41.544477028348
2021-02-26 19:33:24.250159,41.544477028348
2021-02-26 19:33:34.256216,41.6422287390029
2021-02-26 19:34:04.274168,41.544477028348
2021-02-26 19:34:14.280181,41.544477028348
2021-02-26 19:34:24.286148,41.544477028348
2021-02-26 19:35:04.310677,41.544477028348
2021-02-26 19:35:14.316178,41.544477028348
2021-02-26 19:39:04.45825,41.6422287390029
2021-02-26 19:39:14.46425,41.544477028348
2021-02-26 21:25:20.818059,50
2021-02-28 12:42:17.159323,41.3489736070381
2021-02-28 12:42:27.165293,41.3489736070381
2021-02-28 12:42:37.171247,41.4467253176931
2021-02-28 12:42:47.177197,41.3489736070381
2021-02-28 12:42:57.183185,41.3489736070381
2021-02-28 12:43:07.189157,41.3489736070381
2021-02-28 12:43:17.195061,41.3489736070381
2021-02-28 12:43:27.201074,41.4467253176931
2021-02-28 12:43:37.20698,41.3489736070381
2021-02-28 12:43:47.21298,41.3489736070381
2021-02-28 12:43:57.218945,41.3489736070381
2021-02-28 12:44:07.224893,41.3489736070381
2021-02-28 12:44:17.230845,41.3489736070381
2021-02-28 16:12:48.513502,50
2021-02-28 16:13:01.410933,50
2021-02-28 16:13:29.083845,50
2021-02-28 16:13:38.984213,50
2021-02-28 16:13:49.422541,50
2021-02-28 16:14:02.692517,50
2021-02-28 16:36:16.938741,5000000
2021-02-28 17:14:42.6114,5000000
2021-02-28 17:31:25.588404,5000000
2021-02-28 18:15:08.499051,5000000
2021-02-28 19:48:56.136705,41.2512218963832
2021-02-28 19:49:06.142722,41.2512218963832
2021-02-28 19:49:16.148772,41.2512218963832
2021-02-28 19:49:26.154797,41.2512218963832
2021-02-28 19:49:36.160853,41.2512218963832
2021-02-28 19:49:46.166819,41.2512218963832
2021-02-28 19:49:56.172868,41.2512218963832
2021-02-28 19:50:06.178855,41.2512218963832
2021-02-28 19:50:16.184924,41.2512218963832
2021-02-28 19:50:26.190906,41.2512218963832
2021-02-28 19:50:36.196928,41.2512218963832
2021-02-28 19:50:46.20294,41.2512218963832
2021-02-28 19:50:56.208992,41.1534701857283
2021-02-28 19:51:06.214964,41.2512218963832
2021-02-28 19:51:16.221017,41.2512218963832
2021-02-28 19:51:26.226978,41.2512218963832
2021-02-28 19:51:36.233072,41.2512218963832
2021-02-28 19:51:46.239052,41.2512218963832
2021-02-28 19:51:56.249024,41.1534701857283
2021-02-28 19:52:06.255027,41.2512218963832
2021-02-28 19:52:16.26104,41.2512218963832
2021-02-28 19:52:26.267048,41.2512218963832
2021-02-28 19:52:36.273607,41.2512218963832
2021-02-28 19:52:46.279099,41.1534701857283
2021-02-28 19:52:56.285103,41.2512218963832
2021-02-28 19:53:06.291119,41.2512218963832
2021-02-28 19:53:16.297115,41.2512218963832
2021-02-28 19:53:26.303253,41.2512218963832
2021-02-28 19:53:36.30912,41.2512218963832
2021-02-28 19:53:46.315173,41.2512218963832
2021-02-28 19:53:56.321287,41.2512218963832
2021-02-28 19:54:06.32718,41.2512218963832
2021-02-28 19:54:16.333208,41.2512218963832
2021-02-28 19:54:26.339322,41.1534701857283
2021-02-28 19:54:36.345741,41.2512218963832
2021-02-28 19:54:46.351229,41.2512218963832
2021-02-28 19:54:56.357356,41.2512218963832
2021-02-28 19:55:06.363252,41.2512218963832
2021-02-28 19:55:16.369251,41.2512218963832
2021-02-28 19:55:26.381076,41.2512218963832
2021-02-28 19:55:36.381241,41.2512218963832
2021-02-28 19:55:46.391288,41.2512218963832
2021-02-28 19:55:56.393434,41.1534701857283
2021-02-28 19:56:06.403227,41.2512218963832
2021-02-28 19:56:16.409218,41.2512218963832
2021-02-28 19:56:26.415228,41.2512218963832
2021-02-28 19:56:36.421217,41.2512218963832
2021-02-28 20:03:16.669294,41.2512218963832
2021-02-28 20:03:26.671342,41.2512218963832
2021-02-28 20:03:36.681275,41.2512218963832
2021-02-28 20:03:46.687292,41.2512218963832
2021-02-28 20:07:06.811227,41.2512218963832
2021-02-28 20:07:16.817236,41.2512218963832
2021-02-28 20:07:26.823236,41.2512218963832
2021-02-28 20:07:36.829208,41.2512218963832
2021-02-28 20:07:46.835203,41.2512218963832
2021-02-28 20:07:56.841239,41.2512218963832
2021-02-28 20:08:06.847187,41.2512218963832
2021-02-28 20:08:16.853232,41.2512218963832
2021-02-28 20:08:26.859168,41.2512218963832
2021-02-28 20:08:36.865204,41.2512218963832
2021-02-28 20:08:46.871204,41.1534701857283
2021-02-28 20:08:56.877205,41.2512218963832
2021-02-28 20:09:06.883187,41.2512218963832
2021-02-28 20:09:16.889216,41.2512218963832
2021-02-28 20:09:26.895207,41.2512218963832
2021-02-28 20:09:36.901248,41.2512218963832
2021-02-28 20:09:46.907193,41.2512218963832
2021-02-28 20:09:56.913234,41.2512218963832
2021-02-28 20:10:06.919204,41.2512218963832
2021-02-28 20:13:07.031683,41.2512218963832
2021-02-28 20:13:17.037693,41.2512218963832
2021-02-28 20:13:27.043708,41.2512218963832
2021-02-28 20:13:37.049721,41.2512218963832
2021-02-28 20:13:47.055794,41.2512218963832
2021-02-28 20:13:57.061757,41.2512218963832
2021-02-28 20:14:07.067807,41.2512218963832
2021-02-28 20:14:17.073822,41.2512218963832
2021-02-28 20:14:27.083808,41.2512218963832
